id,forecastVolum
2062,89
2063,164
2064,122
2065,45
2066,69
2067,313
2068,54
2069,245
2070,95
2071,38
2072,64
2073,128
2074,70
2075,155
2076,31
2077,68
2078,26
2079,266
2080,38
2081,112
2082,105
2083,136
2084,47
2085,64
2086,45
2087,30
2088,46
2089,70
2090,23
2091,114
2092,50
2093,66
2094,286
2095,263
2096,122
2097,492
2098,113
2099,925
2100,162
2101,586
2102,129
2103,333
2104,176
2105,477
2106,302
2107,303
2108,383
2109,166
2110,193
2111,104
2112,73
2113,112
2114,226
2115,297
2116,400
2117,539
2118,124
2119,443
2120,186
2121,1070
2122,189
2123,448
2124,160
2125,552
2126,399
2127,393
2128,658
2129,340
2130,249
2131,429
2132,296
2133,307
2134,222
2135,36
2136,84
2137,58
2138,27
2139,134
2140,81
2141,121
2142,50
2143,269
2144,80
2145,312
2146,107
2147,115
2148,160
2149,233
2150,80
2151,116
2152,93
2153,58
2154,61
2155,52
2156,42
2157,176
2158,186
2159,262
2160,166
2161,644
2162,395
2163,1441
2164,601
2165,4327
2166,1183
2167,1793
2168,750
2169,1415
2170,1092
2171,1042
2172,608
2173,867
2174,776
2175,1024
2176,310
2177,236
2178,500
2179,117
2180,181
2181,165
2182,175
2183,204
2184,188
2185,552
2186,234
2187,1349
2188,144
2189,470
2190,176
2191,563
2192,544
2193,365
2194,577
2195,303
2196,278
2197,398
2198,89
2199,196
2200,266
2201,111
2202,220
2203,182
2204,77
2205,240
2206,244
2207,469
2208,177
2209,1188
2210,189
2211,697
2212,194
2213,446
2214,441
2215,567
2216,488
2217,238
2218,344
2219,247
2220,101
2221,159
2222,179
2223,106
2224,11
2225,17
2226,157
2227,29
2228,46
2229,163
2230,63
2231,495
2232,14
2233,236
2234,20
2235,166
2236,97
2237,233
2238,39
2239,24
2240,40
2241,75
2242,13
2243,19
2244,24
2245,125
2246,214
2247,97
2248,82
2249,250
2250,175
2251,377
2252,147
2253,1656
2254,180
2255,494
2256,171
2257,344
2258,305
2259,575
2260,295
2261,238
2262,391
2263,225
2264,113
2265,114
2266,121
2267,190
2268,94
2269,108
2270,278
2271,207
2272,161
2273,504
2274,218
2275,1061
2276,91
2277,595
2278,123
2279,473
2280,333
2281,731
2282,276
2283,251
2284,288
2285,520
2286,91
2287,124
2288,255
2289,149
2290,43
2291,30
2292,230
2293,118
2294,59
2295,120
2296,22
2297,201
2298,28
2299,154
2300,37
2301,92
2302,74
2303,77
2304,70
2305,75
2306,53
2307,50
2308,77
2309,82
2310,37
2311,50
2312,50
2313,35
2314,13
2315,91
2316,159
2317,190
2318,53
2319,167
2320,27
2321,317
2322,107
2323,166
2324,260
2325,288
2326,94
2327,84
2328,83
2329,29
2330,15
2331,46
2332,17
2333,15
2334,38
2335,23
2336,19
2337,52
2338,63
2339,130
2340,7
2341,10
2342,11
2343,114
2344,50
2345,90
2346,71
2347,87
2348,68
2349,75
2350,27
2351,30
2352,12
2353,41
2354,19
2355,120
2356,62
2357,33
2358,62
2359,313
2360,320
2361,354
2362,62
2363,376
2364,83
2365,1040
2366,208
2367,250
2368,736
2369,602
2370,214
2371,208
2372,210
2373,69
2374,141
2375,99
2376,33
2377,12
2378,75
2379,143
2380,15
2381,231
2382,84
2383,565
2384,301
2385,143
2386,98
2387,191
2388,56
2389,754
2390,297
2391,212
2392,54
2393,83
2394,77
2395,237
2396,38
2397,97
2398,134
2399,110
2400,160
2401,99
2402,102
2403,301
2404,393
2405,359
2406,96
2407,227
2408,78
2409,568
2410,209
2411,439
2412,579
2413,674
2414,239
2415,200
2416,134
2417,66
2418,91
2419,158
2420,45
2421,98
2422,98
2423,25
2424,34
2425,180
2426,172
2427,298
2428,35
2429,200
2430,64
2431,513
2432,81
2433,316
2434,232
2435,285
2436,90
2437,80
2438,155
2439,31
2440,66
2441,83
2442,23
2465,171
2466,124
2467,33
2468,42
2469,315
2470,358
2471,246
2472,43
2473,540
2474,119
2475,729
2476,157
2477,238
2478,304
2479,558
2480,216
2481,179
2482,285
2483,50
2484,184
2485,98
2486,36
2487,173
2488,226
2489,123
2490,241
2491,335
2492,144
2493,320
2494,97
2495,491
2496,117
2497,379
2498,92
2499,379
2500,302
2501,229
2502,176
2503,208
2504,105
2505,132
2506,228
2507,150
2508,163
2509,104
2510,139
2511,90
2512,46
2513,302
2514,508
2515,426
2516,143
2517,313
2518,179
2519,561
2520,193
2521,433
2522,837
2523,262
2524,181
2525,322
2526,192
2527,75
2528,158
2529,279
2530,50
2531,13
2532,51
2533,75
2534,14
2535,76
2536,75
2537,196
2538,46
2539,12
2540,11
2541,59
2542,53
2543,114
2544,151
2545,34
2546,73
2547,218
2548,12
2549,30
2550,42
2551,155
2552,48
2553,46
2554,238
2555,181
2556,42
2557,632
2558,179
2559,306
2560,350
2561,241
2562,111
2563,352
2564,144
2565,589
2566,441
2567,178
2568,125
2569,227
2570,91
2571,93
2572,316
2573,306
2574,79
2575,133
2576,388
2577,398
2578,104
2579,876
2580,370
2581,461
2582,301
2583,516
2584,175
2585,691
2586,215
2587,642
2588,686
2589,471
2590,261
2591,506
2592,196
2593,142
2594,696
2595,341
2596,119
2597,18
2598,641
2599,44
2600,53
2601,335
2602,103
2603,275
2604,80
2605,242
2606,22
2607,386
2608,46
2609,419
2610,418
2611,222
2612,230
2613,183
2614,70
2615,116
2616,348
2617,94
2618,18
2619,33
2620,92
2621,55
2622,34
2623,293
2624,62
2625,170
2626,79
2627,102
2628,69
2629,164
2630,52
2631,305
2632,181
2633,81
2634,31
2635,99
2636,47
2637,13
2638,174
2639,154
2640,10
2641,147
2642,32
2643,38
2644,18
2645,135
2646,153
2647,148
2648,72
2649,120
2650,57
2651,383
2652,125
2653,122
2654,255
2655,138
2656,125
2657,108
2658,50
2659,22
2660,28
2661,58
2662,11
2663,67
2664,68
2665,41
2666,43
2667,142
2668,97
2669,82
2670,24
2671,300
2672,107
2673,225
2674,51
2675,65
2676,73
2677,190
2678,114
2679,192
2680,57
2681,53
2682,75
2683,155
2684,34
2685,245
2686,268
2687,153
2688,284
2689,289
2690,127
2691,394
2692,187
2693,2500
2694,319
2695,653
2696,152
2697,309
2698,297
2699,577
2700,340
2701,271
2702,269
2703,634
2704,88
2705,283
2706,281
2707,372
2708,379
2709,276
2710,282
2711,663
2712,415
2713,1061
2714,375
2715,8142
2716,901
2717,1873
2718,468
2719,930
2720,878
2721,1715
2722,739
2723,666
2724,1314
2725,1646
2726,268
2727,396
2728,852
2729,135
2730,264
2731,211
2732,312
2733,322
2734,115
2735,332
2736,152
2737,1558
2738,179
2739,391
2740,107
2741,356
2742,292
2743,356
2744,231
2745,225
2746,95
2747,471
2748,139
2749,219
2750,232
2751,123
2752,213
2753,130
2754,86
2755,311
2756,210
2757,376
2758,158
2759,3970
2760,414
2761,1014
2762,289
2763,444
2764,524
2765,1289
2766,444
2767,463
2768,588
2769,519
2770,116
2771,205
2772,226
2773,179
2774,2213
2775,557
2776,78
2777,1309
2778,1391
2779,2368
2780,1489
2781,1602
2782,1582
2783,1699
2784,694
2785,2941
2786,2608
2787,1295
2788,1117
2789,1280
2790,484
2791,1094
2792,226
2793,1254
2794,621
2795,229
2796,422
2797,447
2798,71
2799,751
2800,897
2801,1493
2802,514
2803,5155
2804,504
2805,1322
2806,609
2807,2128
2808,2147
2809,835
2810,933
2811,1203
2812,323
2813,336
2814,398
2815,403
2816,432
2817,1417
2818,216
2819,190
2820,1558
2821,356
2822,418
2823,1399
2824,384
2825,1212
2826,149
2827,1393
2828,229
2829,945
2830,913
2831,1049
2832,323
2833,261
2834,270
2835,450
2836,154
2837,397
2838,324
2839,270
2840,56
2841,35
2842,49
2843,164
2844,289
2845,248
2846,43
2847,217
2848,62
2849,732
2850,167
2851,130
2852,219
2853,440
2854,163
2855,168
2856,84
2857,46
2858,51
2859,78
2860,21
2861,834
2862,286
2863,260
2864,425
2865,743
2866,707
2867,892
2868,375
2869,824
2870,279
2871,1103
2872,728
2873,634
2874,973
2875,908
2876,911
2877,929
2878,377
2879,279
2880,314
2881,298
2882,156
2883,788
2884,312
2885,293
2886,107
2887,1252
2888,1693
2889,2685
2890,646
2891,1121
2892,699
2893,3532
2894,1479
2895,1687
2896,2161
2897,1486
2898,1155
2899,1231
2900,816
2901,416
2902,334
2903,560
2904,191
2905,79
2906,322
2907,226
2908,358
2909,915
2910,548
2911,1202
2912,522
2913,965
2914,579
2915,772
2916,572
2917,1032
2918,1207
2919,1313
2920,518
2921,637
2922,574
2923,201
2924,430
2925,837
2926,128
2927,59
2928,346
2929,272
2930,57
2931,576
2932,424
2933,998
2934,654
2935,829
2936,437
2937,553
2938,369
2939,1202
2940,928
2941,544
2942,412
2943,510
2944,270
2945,371
2946,264
2947,553
2948,251
2949,87
2950,719
2951,477
2952,68
2953,1128
2954,839
2955,1477
2956,665
2957,825
2958,555
2959,1202
2960,577
2961,1728
2962,1362
2963,787
2964,700
2965,681
2966,452
2967,342
2968,331
2969,535
2970,617
2971,275
2972,844
2973,767
2974,217
